Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,45.363
Japan,JPN,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,44.945
Japan,JPN,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,45.397
Japan,JPN,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,46.401
Japan,JPN,2000,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,47.658
Japan,JPN,1999,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,48.94
Japan,JPN,1998,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,49.109
Japan,JPN,1997,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,48.733
Japan,JPN,1996,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,49.248
Japan,JPN,1995,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,51.715
Japan,JPN,1994,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,49.993
Japan,JPN,1993,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,51.537
Japan,JPN,1992,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,52.53
Japan,JPN,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,53.069
Japan,JPN,1990,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,53.461
Japan,JPN,1989,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,54.928
Japan,JPN,1988,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,56.04
Japan,JPN,1987,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,56.646
Japan,JPN,1986,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,58.428
Japan,JPN,1985,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,60.37
Japan,JPN,1984,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,61.771
Japan,JPN,1983,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,63.547
Japan,JPN,1982,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,64.577
Japan,JPN,1981,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,66.56
Japan,JPN,1980,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,69.039
Japan,JPN,1979,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,70.678
Japan,JPN,1978,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,73.189
Japan,JPN,1977,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,75.616
Japan,JPN,1976,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.951
Japan,JPN,1975,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,84.18
Japan,JPN,1974,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,87.413
Japan,JPN,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,91.291
Japan,JPN,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,94.025
Japan,JPN,1971,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,97.05
Japan,JPN,1970,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,104.122
Japan,JPN,1969,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,106.058
Japan,JPN,1968,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,108.421
Japan,JPN,1967,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,110.85
Japan,JPN,1966,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,115.145
Japan,JPN,1965,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,120.79
Japan,JPN,1964,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,123.779
Japan,JPN,1963,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.665
Japan,JPN,1962,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,137.334
Japan,JPN,1961,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,142.167
Japan,JPN,1960,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,148.963
Japan,JPN,2019,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,64.394
Japan,JPN,2018,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,65.309
Japan,JPN,2017,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,66.554
Japan,JPN,2016,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,68.546
Japan,JPN,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,70.06
Japan,JPN,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,72.442
Japan,JPN,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,75.013
Japan,JPN,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,76.983
Japan,JPN,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,83.271
Japan,JPN,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,82.824
Japan,JPN,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,84.429
Japan,JPN,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,85.331
Japan,JPN,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,87.057
Japan,JPN,2006,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,88.98
Japan,JPN,2005,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,92.496
Japan,JPN,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,92.494
Japan,JPN,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,95.667
Japan,JPN,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,94.849
Japan,JPN,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,96.482
Japan,JPN,2000,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,98.25
Japan,JPN,1999,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,101.601
Japan,JPN,1998,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,100.596
Japan,JPN,1997,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,97.405
Japan,JPN,1996,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,98.603
Japan,JPN,1995,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,102.308
Japan,JPN,1994,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,101.16
Japan,JPN,1993,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,104.73
Japan,JPN,1992,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,106.424
Japan,JPN,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,107.227
Japan,JPN,1990,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,108.765
Japan,JPN,1989,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,110.542
Japan,JPN,1988,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,114.159
Japan,JPN,1987,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,115.448
Japan,JPN,1986,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,119.497
Japan,JPN,1985,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,121.918
Japan,JPN,1984,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,125.391
Japan,JPN,1983,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,128.523
Japan,JPN,1982,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,125.385
Japan,JPN,1981,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,127.606
Japan,JPN,1980,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,130.287
Japan,JPN,1979,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,131.425
Japan,JPN,1978,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,134.457
Japan,JPN,1977,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,137.264
Japan,JPN,1976,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,141.667
Japan,JPN,1975,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,145.823
Japan,JPN,1974,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,149.903
Japan,JPN,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,155.632
Japan,JPN,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,160.033
Japan,JPN,1971,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,164.029
Japan,JPN,1970,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,172.84
Japan,JPN,1969,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,174.513
Japan,JPN,1968,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,176.1
Japan,JPN,1967,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,178.89
Japan,JPN,1966,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,184.507
Japan,JPN,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.995
Japan,JPN,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,193.235
Japan,JPN,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,197.719
Japan,JPN,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,206.528
Japan,JPN,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,210.859
Japan,JPN,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.175
Japan,JPN,2020,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,6.8
Japan,JPN,2019,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.0
Japan,JPN,2018,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.4
Japan,JPN,2017,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.6
Japan,JPN,2016,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.8
Japan,JPN,2015,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.0
Japan,JPN,2014,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.0
Japan,JPN,2013,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.2
Japan,JPN,2012,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.2
Japan,JPN,2011,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.3
Japan,JPN,2010,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.5
Japan,JPN,2009,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.5
Japan,JPN,2008,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.7
Japan,JPN,2007,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.63
Japan,JPN,2006,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.65
Japan,JPN,2005,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.41
Japan,JPN,2004,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.69
Japan,JPN,2003,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.2
Japan,JPN,2002,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3
Japan,JPN,2001,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3
Japan,JPN,2000,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.4
Japan,JPN,1999,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3
Japan,JPN,1998,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6
Japan,JPN,1997,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.5
Japan,JPN,1996,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6
Japan,JPN,1995,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.54
Japan,JPN,1994,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.0
Japan,JPN,1993,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6
Japan,JPN,1992,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8
Japan,JPN,1991,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.9
Japan,JPN,1990,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.0
Japan,JPN,1989,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.2
Japan,JPN,1988,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.8
Japan,JPN,1987,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.1
Japan,JPN,1986,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.4
Japan,JPN,1985,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.9
Japan,JPN,1984,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.5
Japan,JPN,1983,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.7
Japan,JPN,1982,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.8
Japan,JPN,1981,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.0
Japan,JPN,1980,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.5
Japan,JPN,1979,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.1
Japan,JPN,1978,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.8
Japan,JPN,1977,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.4
Japan,JPN,1976,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.2
Japan,JPN,1975,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.0
Japan,JPN,1974,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.4
Japan,JPN,1973,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.4
Japan,JPN,1972,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.2
Japan,JPN,1971,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.1
Japan,JPN,1970,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.7
Japan,JPN,1969,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.5
Japan,JPN,1968,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.7
Japan,JPN,1967,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.4
Japan,JPN,1966,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.8
Japan,JPN,1965,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.7
Japan,JPN,1964,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.8
Japan,JPN,1963,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.4
Japan,JPN,1962,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.1
Japan,JPN,1961,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.0
Japan,JPN,1960,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.3
Japan,JPN,2020,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.1
Japan,JPN,2019,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.0
Japan,JPN,2018,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.0
Japan,JPN,2017,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.8
Japan,JPN,2016,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.5
Japan,JPN,2015,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.3
Japan,JPN,2014,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.1
Japan,JPN,2013,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.1
Japan,JPN,2012,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.0
Japan,JPN,2011,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9
Japan,JPN,2010,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5
Japan,JPN,2009,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1
Japan,JPN,2008,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1
Japan,JPN,2007,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.71
Japan,JPN,2006,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.53
Japan,JPN,2005,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.53
Japan,JPN,2004,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.05
Japan,JPN,2003,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.4
Japan,JPN,2002,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.1
Japan,JPN,2001,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7
Japan,JPN,2000,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7
Japan,JPN,1999,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.8
Japan,JPN,1998,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.5
Japan,JPN,1997,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.3
Japan,JPN,1996,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1
Japan,JPN,1995,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.41
Japan,JPN,1994,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1
Japan,JPN,1993,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1
Japan,JPN,1992,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.9
Japan,JPN,1991,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7
Japan,JPN,1990,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7
Japan,JPN,1989,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Japan,JPN,1988,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.5
Japan,JPN,1987,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7
Japan,JPN,1986,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2
Japan,JPN,1985,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2
Japan,JPN,1984,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2
Japan,JPN,1983,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2
Japan,JPN,1982,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.0
Japan,JPN,1981,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.1
Japan,JPN,1980,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.1
Japan,JPN,1979,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.9
Japan,JPN,1978,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.0
Japan,JPN,1977,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.0
Japan,JPN,1976,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2
Japan,JPN,1975,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2
Japan,JPN,1974,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Japan,JPN,1973,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.6
Japan,JPN,1972,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Japan,JPN,1971,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.5
Japan,JPN,1970,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.9
Japan,JPN,1969,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8
Japan,JPN,1968,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8
Japan,JPN,1967,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7
Japan,JPN,1966,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8
Japan,JPN,1965,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1
Japan,JPN,1964,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.9
Japan,JPN,1963,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.0
Japan,JPN,1962,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.5
Japan,JPN,1961,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.4
Japan,JPN,1960,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.6
